model,task,task_category,task_benchmark,replicate_number,accuracy,f1,mcc,sequence_length,epoch
NT 500M 1000G,prom_300_notata,Regulatory (human),GUE,2,0.956095722630488,0.9560768522502492,0.9123445950498208,300,4.0
NT 500M 1000G,prom_300_tata,Regulatory (human),GUE,2,0.8694942903752039,0.869276864350756,0.7388507987307502,300,10.0
NT 500M 1000G,tf_0,Transcription Factor (human),GUE,2,0.822,0.8209658990328135,0.6515709326646647,100,3.0
NT 500M 1000G,tf_1,Transcription Factor (human),GUE,2,0.834,0.8315746753246753,0.6881115122643249,100,3.0
NT 500M 1000G,tf_2,Transcription Factor (human),GUE,2,0.756,0.7535353535353535,0.5225578117937446,100,3.0
NT 500M 1000G,tf_3,Transcription Factor (human),GUE,2,0.72,0.7178147574819401,0.44697724027673696,100,3.0
NT 500M 1000G,tf_4,Transcription Factor (human),GUE,2,0.83,0.8288491818990895,0.6690588298881717,100,3.0
NT 500M 1000G,prom_core_all,Regulatory (human),GUE,2,0.831081081081081,0.8309725644488478,0.6632544102607402,70,4.0
NT 500M 1000G,prom_core_tata,Regulatory (human),GUE,2,0.8694942903752039,0.8693103080695022,0.7401249258753537,70,10.0
NT 500M 1000G,prom_core_notata,Regulatory (human),GUE,2,0.8343697003957038,0.8341197631888101,0.6710410234251107,70,4.0
NT 500M 1000G,mouse_0,Transcription Factor (mouse),GUE,2,0.6567901234567901,0.6421192490829684,0.34295652217774225,100,4.93
NT 500M 1000G,mouse_1,Transcription Factor (mouse),GUE,2,0.8754633061527057,0.8750935178257939,0.7553842404411011,100,0.59
NT 500M 1000G,mouse_2,Transcription Factor (mouse),GUE,2,0.7987804878048781,0.7947434292866082,0.622551701844053,100,12.2
NT 500M 1000G,mouse_3,Transcription Factor (mouse),GUE,2,0.6443514644351465,0.6437277494256501,0.2901954907345611,100,16.67
NT 500M 1000G,mouse_4,Transcription Factor (mouse),GUE,2,0.6818906001062135,0.6816837571982723,0.3642182842484904,100,2.12
NT 500M 1000G,covid,Covid Variants (virus),GUE,2,0.48909249563699825,0.5006498492603855,0.4245348605780303,1000,3.0
NT 500M 1000G,reconstructed,Splice Sites (human),GUE,2,0.8875493204734766,0.8773871011007847,0.8058331088034135,400,5.0
NT 500M 1000G,H3,EMP (yeast),GUE,3,0.8563794255177021,0.8562190279333253,0.713486944520571,500,3.0
NT 500M 1000G,H3K14ac,EMP (yeast),GUE,3,0.7128593040847201,0.7049235125565174,0.41025482748373066,500,3.0
NT 500M 1000G,H3K36me3,EMP (yeast),GUE,3,0.7368119266055045,0.7308764126537466,0.46360997299367634,500,3.0
NT 500M 1000G,H3K4me1,EMP (yeast),GUE,3,0.7039141414141414,0.690985324947589,0.4000481264273864,500,3.0
NT 500M 1000G,H3K4me2,EMP (yeast),GUE,3,0.6669925057021832,0.6499590644736771,0.3035430529400609,500,3.0
NT 500M 1000G,H3K4me3,EMP (yeast),GUE,3,0.6326086956521739,0.632177490684229,0.2651470160156592,500,3.0
NT 500M 1000G,H3K79me3,EMP (yeast),GUE,3,0.7995839112343966,0.7978381766249087,0.5976265380305176,500,3.0
NT 500M 1000G,H3K9ac,EMP (yeast),GUE,3,0.7506297229219143,0.7483933324423189,0.4969521210134744,500,3.0
NT 500M 1000G,H4,EMP (yeast),GUE,3,0.8870636550308009,0.8856224423225194,0.7712525323208141,500,3.0
NT 500M 1000G,H4ac,EMP (yeast),GUE,3,0.6780058651026393,0.6773305627380908,0.35514000087799247,500,3.0
NT 500M 1000G,prom_300_all,Regulatory (human),GUE,3,0.9430743243243244,0.9430736080014248,0.8863475010646271,300,4.0
NT 500M 1000G,prom_300_notata,Regulatory (human),GUE,3,0.9566610137554173,0.9566604582435494,0.9137133958172606,300,4.0
NT 500M 1000G,prom_300_tata,Regulatory (human),GUE,3,0.8907014681892332,0.890690995999819,0.7819558963419717,300,10.0
NT 500M 1000G,tf_0,Transcription Factor (human),GUE,3,0.822,0.8211731044349071,0.6500396240079416,100,3.0
NT 500M 1000G,tf_1,Transcription Factor (human),GUE,3,0.843,0.8424136210840538,0.6911629176719005,100,3.0
NT 500M 1000G,tf_2,Transcription Factor (human),GUE,3,0.757,0.7568480300187618,0.5146437072027681,100,3.0
NT 500M 1000G,tf_3,Transcription Factor (human),GUE,3,0.727,0.7256168344625256,0.45864763347111026,100,3.0
NT 500M 1000G,tf_4,Transcription Factor (human),GUE,3,0.832,0.8313930148534725,0.6688330601410656,100,3.0
NT 500M 1000G,prom_core_all,Regulatory (human),GUE,3,0.8282094594594595,0.8280111931672054,0.6582550669856384,70,4.0
NT 500M 1000G,prom_core_tata,Regulatory (human),GUE,3,0.8466557911908646,0.845669687814703,0.7002022608238313,70,10.0
NT 500M 1000G,prom_core_notata,Regulatory (human),GUE,3,0.8317316751460335,0.8314150274325149,0.666277951874071,70,4.0
NT 500M 1000G,mouse_0,Transcription Factor (mouse),GUE,3,0.6518518518518519,0.6509132922535212,0.3053500794661878,100,4.93
NT 500M 1000G,mouse_1,Transcription Factor (mouse),GUE,3,0.8772424017790956,0.876997448530566,0.7574845619075417,100,0.59
NT 500M 1000G,mouse_2,Transcription Factor (mouse),GUE,3,0.7835365853658537,0.7762984736270808,0.607765253580131,100,12.2
NT 500M 1000G,mouse_3,Transcription Factor (mouse),GUE,3,0.6485355648535565,0.6343968531468531,0.32072288330916326,100,16.67
NT 500M 1000G,mouse_4,Transcription Factor (mouse),GUE,3,0.6802973977695167,0.6799832195060257,0.3612598890570557,100,2.12
NT 500M 1000G,covid,Covid Variants (virus),GUE,3,0.5284685863874345,0.5372070726538252,0.4692820251922507,1000,3.0
NT 500M 1000G,reconstructed,Splice Sites (human),GUE,3,0.8857957036387549,0.8777052018024509,0.8058087440539393,400,5.0
NT 500M 1000G,H3,EMP (yeast),GUE,4,0.863059452237809,0.8629802121968305,0.7263683756193903,500,3.0
NT 500M 1000G,H3K14ac,EMP (yeast),GUE,4,0.7062027231467474,0.6932157495369541,0.3915102069132033,500,3.0
NT 500M 1000G,H3K36me3,EMP (yeast),GUE,4,0.7305045871559633,0.7253465084447036,0.45152034042204564,500,3.0
NT 500M 1000G,H3K4me1,EMP (yeast),GUE,4,0.6988636363636364,0.6885683760683761,0.3882439931854343,500,3.0
NT 500M 1000G,H3K4me2,EMP (yeast),GUE,4,0.6702508960573477,0.6542102731734254,0.311348397979606,500,3.0
NT 500M 1000G,H3K4me3,EMP (yeast),GUE,4,0.6130434782608696,0.5944481798336039,0.2201217433342928,500,3.0
NT 500M 1000G,H3K79me3,EMP (yeast),GUE,4,0.7964632454923717,0.7944274298498607,0.591612171776519,500,3.0
NT 500M 1000G,H3K9ac,EMP (yeast),GUE,4,0.7398344728319539,0.7378132542029843,0.4760541239144776,500,3.0
NT 500M 1000G,H4,EMP (yeast),GUE,4,0.892539356605065,0.8913000518911849,0.7827033609275786,500,3.0
NT 500M 1000G,H4ac,EMP (yeast),GUE,4,0.6756598240469208,0.6723642219151958,0.34647856856041087,500,3.0
NT 500M 1000G,prom_300_all,Regulatory (human),GUE,4,0.9451013513513513,0.9451013121899197,0.8903118477749561,300,4.0
NT 500M 1000G,prom_300_notata,Regulatory (human),GUE,4,0.9611833427548521,0.9611782137039476,0.9223575197744996,300,4.0
NT 500M 1000G,prom_300_tata,Regulatory (human),GUE,4,0.9037520391517129,0.9037018103005274,0.8074469533423149,300,10.0
NT 500M 1000G,tf_0,Transcription Factor (human),GUE,4,0.819,0.818450813711477,0.641895285578212,100,3.0
NT 500M 1000G,tf_1,Transcription Factor (human),GUE,4,0.847,0.846390323192752,0.699575447386019,100,3.0
NT 500M 1000G,tf_2,Transcription Factor (human),GUE,4,0.749,0.747728298351992,0.503098064908839,100,3.0
NT 500M 1000G,tf_3,Transcription Factor (human),GUE,4,0.691,0.685263935219373,0.396734595045941,100,3.0
NT 500M 1000G,tf_4,Transcription Factor (human),GUE,4,0.831,0.830837434774818,0.66327604401562,100,3.0
NT 500M 1000G,prom_core_all,Regulatory (human),GUE,4,0.8288851351351352,0.8288038464666572,0.6586035691596851,70,4.0
NT 500M 1000G,prom_core_tata,Regulatory (human),GUE,4,0.8515497553017944,0.8512393829086498,0.704888054750013,70,10.0
NT 500M 1000G,prom_core_notata,Regulatory (human),GUE,4,0.8394573205200678,0.8394531649452909,0.678992416992284,70,4.0
NT 500M 1000G,mouse_0,Transcription Factor (mouse),GUE,4,0.660493827160493,0.645421681568772,0.352335870040272,100,4.93
NT 500M 1000G,mouse_1,Transcription Factor (mouse),GUE,4,0.874870274277242,0.874553394588959,0.753530919663695,100,0.59
NT 500M 1000G,mouse_2,Transcription Factor (mouse),GUE,4,0.789634146341463,0.785955454674421,0.600268767740063,100,12.2
NT 500M 1000G,mouse_3,Transcription Factor (mouse),GUE,4,0.602510460251046,0.549477151417743,0.276434888003334,100,16.67
NT 500M 1000G,mouse_4,Transcription Factor (mouse),GUE,4,0.685608072225172,0.685458949302597,0.371537260582365,100,2.12
NT 500M 1000G,covid,Covid Variants (virus),GUE,4,0.551156195462478,0.558865890950308,0.493915604486099,1000,3.0
NT 500M 1000G,reconstructed,Splice Sites (human),GUE,4,0.8877685225778168,0.8788602227834299,0.8073429436747971,400,5.0
NT 500M 1000G,H3,EMP (yeast),GUE,5,0.8577154308617234,0.857556525347899,0.7161635799522982,500,3.0
NT 500M 1000G,H3K14ac,EMP (yeast),GUE,5,0.7043872919818457,0.6936766851963567,0.3896617980682744,500,3.0
NT 500M 1000G,H3K36me3,EMP (yeast),GUE,5,0.7293577981651376,0.7260373178836159,0.4520921666934436,500,3.0
NT 500M 1000G,H3K4me1,EMP (yeast),GUE,5,0.6985479797979798,0.6869015450118873,0.3879995383467703,500,3.0
NT 500M 1000G,H3K4me2,EMP (yeast),GUE,5,0.6686217008797654,0.6462368934406932,0.30206512020788157,500,3.0
NT 500M 1000G,H3K4me3,EMP (yeast),GUE,5,0.6342391304347826,0.6340990643866509,0.27019853788020454,500,3.0
NT 500M 1000G,H3K79me3,EMP (yeast),GUE,5,0.7936893203883495,0.7924483960343636,0.5854794659615771,500,3.0
NT 500M 1000G,H3K9ac,EMP (yeast),GUE,5,0.7538682979489025,0.7513983577535878,0.502835497809828,500,3.0
NT 500M 1000G,H4,EMP (yeast),GUE,5,0.8884325804243669,0.8864301094242173,0.7734864430402291,500,3.0
NT 500M 1000G,H4ac,EMP (yeast),GUE,5,0.672434017595308,0.6660631675994731,0.33959881198942016,500,3.0
NT 500M 1000G,prom_300_all,Regulatory (human),GUE,5,0.9440878378378378,0.944068174305367,0.8884081586962789,300,4.0
NT 500M 1000G,prom_300_notata,Regulatory (human),GUE,5,0.9559072922555116,0.9559069400026077,0.9119336312392671,300,4.0
NT 500M 1000G,prom_300_tata,Regulatory (human),GUE,5,0.8825448613376835,0.8824068548043311,0.7716367336795312,300,10.0
NT 500M 1000G,tf_0,Transcription Factor (human),GUE,5,0.819,0.8182320303281363,0.6434604089880769,100,3.0
NT 500M 1000G,tf_1,Transcription Factor (human),GUE,5,0.825,0.8223117545343501,0.67060789579953,100,3.0
NT 500M 1000G,tf_2,Transcription Factor (human),GUE,5,0.763,0.7611077343638966,0.5345362839578592,100,3.0
NT 500M 1000G,tf_3,Transcription Factor (human),GUE,5,0.717,0.7149404447130517,0.4404105890797077,100,3.0
NT 500M 1000G,tf_4,Transcription Factor (human),GUE,5,0.829,0.8288560679531486,0.6591095561963742,100,3.0
NT 500M 1000G,prom_core_all,Regulatory (human),GUE,5,0.8375,0.8374999814531572,0.6750093305416907,70,4.0
NT 500M 1000G,prom_core_tata,Regulatory (human),GUE,5,0.833605220228385,0.8329967948717948,0.6705761362905611,70,10.0
NT 500M 1000G,prom_core_notata,Regulatory (human),GUE,5,0.8422837761447145,0.8422836865466921,0.6845703039022225,70,4.0
NT 500M 1000G,mouse_0,Transcription Factor (mouse),GUE,5,0.6950617283950618,0.6946144253356921,0.39127134318079726,100,4.93
NT 500M 1000G,mouse_1,Transcription Factor (mouse),GUE,5,0.8760563380281691,0.8758377640342816,0.7547528643902086,100,0.59
NT 500M 1000G,mouse_2,Transcription Factor (mouse),GUE,5,0.8079268292682927,0.8048780487804879,0.6360509235234946,100,12.2
NT 500M 1000G,mouse_3,Transcription Factor (mouse),GUE,5,0.606694560669456,0.605859649122807,0.2147905524387367,100,16.67
NT 500M 1000G,mouse_4,Transcription Factor (mouse),GUE,5,0.6866702071163038,0.6863828321721752,0.37398261161691937,100,2.12
NT 500M 1000G,covid,Covid Variants (virus),GUE,5,0.512325479930192,0.5166854718042149,0.45054760577589315,1000,3.0
NT 500M 1000G,reconstructed,Splice Sites (human),GUE,5,0.8903989478298991,0.8809679567608403,0.8113925841771363,400,5.0
NT 500M 1000G,H3,EMP (yeast),GUE,6,0.8577154308617234,0.8574212400816497,0.7171691905152172,500,3.0
NT 500M 1000G,H3K14ac,EMP (yeast),GUE,6,0.6968229954614221,0.6909658454647256,0.3820651691790777,500,3.0
NT 500M 1000G,H3K36me3,EMP (yeast),GUE,6,0.7299311926605505,0.7254011553273427,0.45113366478838135,500,3.0
NT 500M 1000G,H3K4me1,EMP (yeast),GUE,6,0.6982323232323232,0.6863745716993512,0.38741397746155254,500,3.0
NT 500M 1000G,H3K4me2,EMP (yeast),GUE,6,0.6614532420984034,0.6450368639724926,0.29291577047022715,500,3.0
NT 500M 1000G,H3K4me3,EMP (yeast),GUE,6,0.6301630434782609,0.6300329769467187,0.2621360920844982,500,3.0
NT 500M 1000G,H3K79me3,EMP (yeast),GUE,6,0.7988904299583911,0.7972679802377731,0.5961123348861959,500,3.0
NT 500M 1000G,H3K9ac,EMP (yeast),GUE,6,0.7463116228859302,0.7444371700857673,0.48942273620717236,500,3.0
NT 500M 1000G,H4,EMP (yeast),GUE,6,0.8863791923340179,0.8849470955695387,0.7699077725946653,500,3.0
NT 500M 1000G,H4ac,EMP (yeast),GUE,6,0.673900293255132,0.6683790283790283,0.3424898558550212,500,3.0
NT 500M 1000G,prom_300_all,Regulatory (human),GUE,6,0.9454391891891892,0.9454385026245109,0.8910777925615064,300,4.0
NT 500M 1000G,prom_300_notata,Regulatory (human),GUE,6,0.9587337478801583,0.9587337420193582,0.9177045054923763,300,4.0
NT 500M 1000G,prom_300_tata,Regulatory (human),GUE,6,0.9184339314845025,0.9184076582332397,0.8369914151126765,300,10.0
NT 500M 1000G,tf_0,Transcription Factor (human),GUE,6,0.818,0.8170515954709212,0.6426984034736611,100,3.0
NT 500M 1000G,tf_1,Transcription Factor (human),GUE,6,0.828,0.825225276489548,0.6778769644491712,100,3.0
NT 500M 1000G,tf_2,Transcription Factor (human),GUE,6,0.765,0.7649602782870305,0.5301792308751745,100,3.0
NT 500M 1000G,tf_3,Transcription Factor (human),GUE,6,0.721,0.7194217473287241,0.44705801588296945,100,3.0
NT 500M 1000G,tf_4,Transcription Factor (human),GUE,6,0.823,0.8227829090636029,0.6475885402751728,100,3.0
NT 500M 1000G,prom_core_all,Regulatory (human),GUE,6,0.8319256756756757,0.831876739825573,0.6644039304496832,70,4.0
NT 500M 1000G,prom_core_tata,Regulatory (human),GUE,6,0.8548123980424144,0.8542523208441861,0.7135056970521413,70,10.0
NT 500M 1000G,prom_core_notata,Regulatory (human),GUE,6,0.8379498775202563,0.8379402048847251,0.6760413409044307,70,4.0
NT 500M 1000G,mouse_0,Transcription Factor (mouse),GUE,6,0.6123456790123457,0.597412958003305,0.24347831533838382,100,4.93
NT 500M 1000G,mouse_1,Transcription Factor (mouse),GUE,6,0.8766493699036323,0.8763144280908786,0.7573847783599966,100,0.59
NT 500M 1000G,mouse_2,Transcription Factor (mouse),GUE,6,0.801829268292683,0.7989873942845291,0.6214871723686011,100,12.2
NT 500M 1000G,mouse_3,Transcription Factor (mouse),GUE,6,0.6276150627615062,0.6105710257959394,0.2785172474824943,100,16.67
NT 500M 1000G,mouse_4,Transcription Factor (mouse),GUE,6,0.6707381837493361,0.6704964708751237,0.3419401681267287,100,2.12
NT 500M 1000G,covid,Covid Variants (virus),GUE,6,0.5232329842931938,0.530918521549258,0.4629829371603083,1000,3.0
NT 500M 1000G,reconstructed,Splice Sites (human),GUE,6,0.8882069267864972,0.8782864607451013,0.8073015674235071,400,5.0
NT 500M 1000G,H3,EMP (yeast),GUE,7,0.8610554442217769,0.8609705131181797,0.7223842234132045,500,3.0
NT 500M 1000G,H3K14ac,EMP (yeast),GUE,7,0.6986384266263238,0.6874615472257036,0.37746445665314604,500,3.0
NT 500M 1000G,H3K36me3,EMP (yeast),GUE,7,0.7353784403669725,0.7299842029271761,0.46113629604776235,500,3.0
NT 500M 1000G,H3K4me1,EMP (yeast),GUE,7,0.6972853535353535,0.6866741918467132,0.38501307143159474,500,3.0
NT 500M 1000G,H3K4me2,EMP (yeast),GUE,7,0.6705767350928641,0.6425047305839816,0.3029555843686,500,3.0
NT 500M 1000G,H3K4me3,EMP (yeast),GUE,7,0.6298913043478261,0.6294973388527498,0.2598895103762997,500,3.0
NT 500M 1000G,H3K79me3,EMP (yeast),GUE,7,0.7978502080443828,0.7961550077003867,0.5940651019325407,500,3.0
NT 500M 1000G,H3K9ac,EMP (yeast),GUE,7,0.7517092479309104,0.7501000897680108,0.5011086999885938,500,3.0
NT 500M 1000G,H4,EMP (yeast),GUE,7,0.8877481177275839,0.8863332751409899,0.772680153311254,500,3.0
NT 500M 1000G,H4ac,EMP (yeast),GUE,7,0.6765395894428152,0.6720951178114345,0.34789789258030607,500,3.0
NT 500M 1000G,prom_300_all,Regulatory (human),GUE,7,0.945777027027027,0.9457768398180019,0.8916940743496242,300,4.0
NT 500M 1000G,prom_300_notata,Regulatory (human),GUE,7,0.959487469380064,0.9594841549473945,0.9189738297216326,300,4.0
NT 500M 1000G,prom_300_tata,Regulatory (human),GUE,7,0.8874388254486134,0.88742804065653,0.77735866065353,300,10.0
NT 500M 1000G,tf_0,Transcription Factor (human),GUE,7,0.824,0.8229226614723981,0.6560317606652076,100,3.0
NT 500M 1000G,tf_1,Transcription Factor (human),GUE,7,0.837,0.8361267192870809,0.6813004132652556,100,3.0
NT 500M 1000G,tf_2,Transcription Factor (human),GUE,7,0.765,0.7633698549306169,0.5374568087148232,100,3.0
NT 500M 1000G,tf_3,Transcription Factor (human),GUE,7,0.72,0.7187749838295616,0.4438841119237712,100,3.0
NT 500M 1000G,tf_4,Transcription Factor (human),GUE,7,0.842,0.8416040100250626,0.687445865637301,100,3.0
NT 500M 1000G,prom_core_all,Regulatory (human),GUE,7,0.8327702702702703,0.8326085645190479,0.6671232057356625,70,4.0
NT 500M 1000G,prom_core_tata,Regulatory (human),GUE,7,0.8711256117455138,0.87112423988397,0.7422902099826296,70,10.0
NT 500M 1000G,prom_core_notata,Regulatory (human),GUE,7,0.8343697003957038,0.8340072117510229,0.6720125404841598,70,4.0
NT 500M 1000G,mouse_0,Transcription Factor (mouse),GUE,7,0.6259259259259259,0.6158788241130999,0.2661598208282683,100,4.93
NT 500M 1000G,mouse_1,Transcription Factor (mouse),GUE,7,0.8763528539659007,0.8760928083330529,0.7558612098829299,100,0.59
NT 500M 1000G,mouse_2,Transcription Factor (mouse),GUE,7,0.8079268292682927,0.8069777217318201,0.6220009015696497,100,12.2
NT 500M 1000G,mouse_3,Transcription Factor (mouse),GUE,7,0.6276150627615062,0.6216538304192383,0.26507962578591027,100,16.67
NT 500M 1000G,mouse_4,Transcription Factor (mouse),GUE,7,0.6755177907594264,0.675230547009459,0.3516157761018885,100,2.12
NT 500M 1000G,covid,Covid Variants (virus),GUE,7,0.5244328097731239,0.5293441084097353,0.4647203084375709,1000,3.0
NT 500M 1000G,reconstructed,Splice Sites (human),GUE,7,0.8860149057430952,0.8767101153451385,0.8036299722336949,400,5.0
NT 500M 1000G,H3,EMP (yeast),GUE,8,0.8597194388777555,0.8592868780548941,0.7223611294280723,500,3.0
NT 500M 1000G,H3K14ac,EMP (yeast),GUE,8,0.7013615733736762,0.693417791972012,0.3871034970191132,500,3.0
NT 500M 1000G,H3K36me3,EMP (yeast),GUE,8,0.7342316513761468,0.7293805560821406,0.45938391897633923,500,3.0
NT 500M 1000G,H3K4me1,EMP (yeast),GUE,8,0.6815025252525253,0.680459456890079,0.3628515489519871,500,3.0
NT 500M 1000G,H3K4me2,EMP (yeast),GUE,8,0.6669925057021832,0.6400945972616823,0.2957865605470912,500,3.0
NT 500M 1000G,H3K4me3,EMP (yeast),GUE,8,0.6320652173913044,0.6246862040664818,0.25785585152084883,500,3.0
NT 500M 1000G,H3K79me3,EMP (yeast),GUE,8,0.7933425797503467,0.7920428500634931,0.5847791507935757,500,3.0
NT 500M 1000G,H3K9ac,EMP (yeast),GUE,8,0.743073047858942,0.742229225884566,0.48783354357925723,500,3.0
NT 500M 1000G,H4,EMP (yeast),GUE,8,0.8870636550308009,0.8857271929604178,0.771523107691725,500,3.0
NT 500M 1000G,H4ac,EMP (yeast),GUE,8,0.6803519061583577,0.6782132102182217,0.35682296556033316,500,3.0
NT 500M 1000G,prom_300_all,Regulatory (human),GUE,8,0.9430743243243244,0.9430743227000298,0.8862305070680208,300,4.0
NT 500M 1000G,prom_300_notata,Regulatory (human),GUE,8,0.9559072922555116,0.9559057877049015,0.9123374239294494,300,4.0
NT 500M 1000G,prom_300_tata,Regulatory (human),GUE,8,0.8874388254486134,0.887341687863735,0.774688106181156,300,10.0
NT 500M 1000G,tf_0,Transcription Factor (human),GUE,8,0.826,0.825143201688272,0.658485088046123,100,3.0
NT 500M 1000G,tf_1,Transcription Factor (human),GUE,8,0.835,0.834342505403948,0.675382636525407,100,3.0
NT 500M 1000G,tf_2,Transcription Factor (human),GUE,8,0.763,0.762560975243224,0.527956004669939,100,3.0
NT 500M 1000G,tf_3,Transcription Factor (human),GUE,8,0.721,0.717768734238294,0.452482360036568,100,3.0
NT 500M 1000G,tf_4,Transcription Factor (human),GUE,8,0.842,0.841794966276294,0.685779851058154,100,3.0
NT 500M 1000G,prom_core_all,Regulatory (human),GUE,8,0.8258445945945946,0.8254896174596844,0.6547746055939082,70,4.0
NT 500M 1000G,prom_core_tata,Regulatory (human),GUE,8,0.8515497553017944,0.8506339282128177,0.7142281336581878,70,10.0
NT 500M 1000G,prom_core_notata,Regulatory (human),GUE,8,0.8292820802713398,0.8290117884497319,0.6609382924962134,70,4.0
